bucket_start,machine_id,planned_time_sec,availability_loss_sec,ideal_cycle_time_total_sec,actual_cycle_time_total_sec,total_parts,good_parts,scrap_parts,energy_total_kwh,energy_productive_kwh,energy_non_productive_kwh,energy_non_productive_stop_kwh,good_cycle_energy_kwh,availability,performance,quality,oee,scrap_rate,cycle_energy_per_good_part_kwh,system_energy_per_good_part_kwh,non_productive_energy_ratio
2026-03-05 13:00:00+00:00,DMU50_001,3600.0,720.0,1680.0,1693.519,4,3,1,10.94157,9.92929,0.53687,0.47541,5.26492,0.8,0.9920172138606063,0.75,0.5952103283163638,0.25,1.7549733333333333,3.64719,0.09251688743023168
2026-03-05 14:00:00+00:00,DMU50_001,3600.0,900.0,1200.0,1257.513,3,2,1,10.00398,8.62532,1.14796,0.2307,4.02158,0.75,0.9542644887170153,0.6666666666666666,0.47713224435850765,0.3333333333333333,2.01079,5.00199,0.1378111511618376
2026-03-05 15:00:00+00:00,DMU50_001,3600.0,960.0,1860.0,1888.038,4,2,2,10.02329,8.37527,1.00509,0.64293,3.96891,0.7333333333333333,0.9851496633012683,0.5,0.36122154321046507,0.5,1.984455,5.011645,0.1644190679906498
2026-03-05 16:00:00+00:00,DMU50_001,3600.0,840.0,840.0,894.519,2,2,0,10.14959,8.81948,1.16158,0.16853,4.02693,0.7666666666666667,0.9390521609937855,1.0,0.7199399900952356,0.0,2.013465,5.074795,0.13105061386716113
2026-03-05 17:00:00+00:00,DMU50_001,3600.0,720.0,900.0,925.816,2,1,1,9.02146,7.58415,1.02668,0.41063,2.49817,0.8,0.9721154095414207,0.5,0.3888461638165683,0.5,2.49817,9.02146,0.15932121851673675
2026-03-05 18:00:00+00:00,DMU50_001,3600.0,1080.0,2040.0,2066.342,4,3,1,10.77834,9.62425,0.6936,0.46049,6.56668,0.7,0.9872518682773713,0.75,0.5183072308456199,0.25,2.188893333333333,3.59278,0.10707492990571832
2026-03-05 19:00:00+00:00,DMU50_001,3600.0,900.0,1500.0,1562.853,3,2,1,11.25422,9.81377,1.44045,0.0,4.80812,0.75,0.9597831657871854,0.6666666666666666,0.4798915828935927,0.3333333333333333,2.40406,5.62711,0.12799198878287432
2026-03-05 20:00:00+00:00,DMU50_001,3600.0,660.0,2040.0,2020.587,4,2,2,11.74207,10.72321,0.90331,0.11555,4.25038,0.8166666666666667,1.0096076041269195,0.5,0.4122564383518255,0.5,2.12519,5.871035,0.08677004991453807
2026-03-05 21:00:00+00:00,DMU50_001,3600.0,840.0,1380.0,1400.163,3,2,1,10.27047,9.23716,0.69054,0.34277,4.71962,0.7666666666666667,0.9855995337685683,0.6666666666666666,0.503750872815046,0.3333333333333333,2.35981,5.135235,0.10060980656191976
2026-03-05 22:00:00+00:00,DMU50_001,3600.0,720.0,1380.0,1456.215,3,2,1,10.54042,9.43167,1.10875,0.0,4.74483,0.8,0.9476622614105746,0.6666666666666666,0.5054198727523065,0.3333333333333333,2.372415,5.27021,0.10519030550964763
2026-03-05 23:00:00+00:00,DMU50_001,3600.0,780.0,840.0,895.862,2,2,0,9.43851,8.31031,0.9551,0.1731,3.98335,0.7833333333333333,0.9376444139834037,1.0,0.7344881242869996,0.0,1.991675,4.719255,0.11953157860721661
2026-03-06 00:00:00+00:00,DMU50_001,3600.0,480.0,1680.0,1712.641,4,2,2,11.17981,9.95589,1.22392,0.0,4.00054,0.8666666666666667,0.9809411312703596,0.5,0.4250744902171558,0.5,2.00027,5.589905,0.10947592132603327
2026-03-06 01:00:00+00:00,DMU50_001,3600.0,960.0,480.0,474.397,1,1,0,8.52641,7.12847,0.80382,0.59412,1.96345,0.7333333333333333,1.0118107829518315,1.0,0.7419945741646764,0.0,1.96345,8.52641,0.1639541143341688
2026-03-06 02:00:00+00:00,DMU50_001,3600.0,960.0,1680.0,1743.154,4,3,1,10.8317,9.39687,1.09163,0.3432,5.75372,0.7333333333333333,0.9637702692934761,0.75,0.5300736481114119,0.25,1.9179066666666666,3.6105666666666667,0.13246581792331766
2026-03-06 03:00:00+00:00,DMU50_001,3600.0,780.0,1680.0,1689.405,4,2,2,10.72812,9.39689,0.75649,0.57474,3.75689,0.7833333333333333,0.9944329512461488,0.5,0.38948623923807496,0.5,1.878445,5.36406,0.12408791102262093
2026-03-06 04:00:00+00:00,DMU50_001,3600.0,900.0,1680.0,1711.258,4,3,1,11.02885,9.6947,1.33415,0.0,6.30838,0.75,0.9817339056997835,0.75,0.5522253219561282,0.25,2.1027933333333335,3.676283333333333,0.12096909469255634
2026-03-06 05:00:00+00:00,DMU50_001,3600.0,1080.0,840.0,840.182,2,1,1,8.83779,7.09842,0.68751,1.05186,1.53172,0.7,0.9997833802676087,0.5,0.349924183093663,0.5,1.53172,8.83779,0.19681051484590606
2026-03-06 06:00:00+00:00,DMU50_001,3600.0,360.0,1380.0,1393.464,3,2,1,10.65508,9.38567,0.92123,0.34818,3.67429,0.9,0.9903377482303095,0.6666666666666666,0.5942026489381858,0.3333333333333333,1.837145,5.32754,0.11913659963134955
2026-03-06 07:00:00+00:00,DMU50_001,3600.0,360.0,2040.0,2108.158,5,4,1,11.98369,11.08172,0.66502,0.23695,8.02143,0.9,0.967669406183028,0.8,0.6967219724517801,0.2,2.0053575,2.9959225,0.0752664663388322
2026-03-06 08:00:00+00:00,DMU50_001,3600.0,1080.0,1320.0,1359.468,3,2,1,10.05176,8.65201,0.8294,0.57035,3.78645,0.7,0.9709680551509855,0.6666666666666666,0.4531184257371266,0.3333333333333333,1.893225,5.02588,0.1392542201564701
2026-03-06 09:00:00+00:00,DMU50_001,3600.0,660.0,1680.0,1680.074,4,2,2,10.98445,9.7725,0.87031,0.34164,3.55471,0.8166666666666667,0.9999559543210597,0.5,0.4083153480144327,0.5,1.777355,5.492225,0.11033324381284453
2026-03-06 10:00:00+00:00,DMU50_001,3600.0,480.0,2040.0,2083.273,4,3,1,11.83675,10.60556,1.23119,0.0,6.77105,0.8666666666666667,0.9792283584532608,0.75,0.6364984329946195,0.25,2.257016666666667,3.9455833333333334,0.10401419308509514
2026-03-06 11:00:00+00:00,DMU50_001,3600.0,1140.0,1320.0,1323.085,3,2,1,9.90476,7.92259,1.68109,0.30108,4.23867,0.6833333333333333,0.9976683281875314,0.6666666666666666,0.4544933495076532,0.3333333333333333,2.119335,4.95238,0.20012297117749445
2026-03-06 12:00:00+00:00,DMU50_001,3600.0,1140.0,1200.0,1188.5,3,2,1,9.2973,7.07569,1.58666,0.63495,3.23983,0.6833333333333333,1.0096760622633572,0.6666666666666666,0.45996353947552937,0.3333333333333333,1.619915,4.64865,0.23895216890925322
2026-03-06 13:00:00+00:00,DMU50_001,3600.0,600.0,1680.0,1772.986,4,3,1,11.20714,9.8609,1.23127,0.11497,6.19006,0.8333333333333334,0.9475540133988649,0.75,0.5922212583742906,0.25,2.063353333333333,3.7357133333333334,0.1201234213189092
2026-03-06 14:00:00+00:00,DMU50_001,3600.0,900.0,1680.0,1685.861,4,2,2,10.73114,9.65502,0.55166,0.52446,3.54501,0.75,0.9965234381719489,0.5,0.37369628931448085,0.5,1.772505,5.36557,0.10028011935358219
2026-03-06 15:00:00+00:00,DMU50_001,3600.0,360.0,1680.0,1737.858,4,3,1,11.59122,10.26079,1.09057,0.23986,5.77722,0.9,0.9667072913897453,0.75,0.6525274216880781,0.25,1.92574,3.86374,0.11477911729740269
2026-03-06 16:00:00+00:00,DMU50_001,3600.0,960.0,900.0,910.681,2,1,1,9.14981,7.67512,0.78469,0.69,1.74644,0.7333333333333333,0.9882714144689524,0.5,0.36236618530528253,0.5,1.74644,9.14981,0.1611716527447018
2026-03-06 17:00:00+00:00,DMU50_001,3600.0,720.0,1500.0,1518.853,3,2,1,10.50191,9.09953,0.9491,0.45328,4.45101,0.8,0.9875873438706708,0.6666666666666666,0.5267132500643578,0.3333333333333333,2.225505,5.250955,0.1335357092186088
2026-03-06 18:00:00+00:00,DMU50_001,3600.0,360.0,2040.0,2099.88,5,4,1,11.75634,10.45737,1.07647,0.2225,7.69385,0.9,0.9714840848048459,0.8,0.6994685410594891,0.2,1.9234625,2.939085,0.11049102016443893
2026-03-06 19:00:00+00:00,DMU50_001,3600.0,900.0,1020.0,1082.804,2,1,1,10.00826,9.00428,0.76281,0.24117,2.19439,0.75,0.9419987366134591,0.5,0.3532495262300472,0.5,2.19439,10.00826,0.10031513969461225
2026-03-06 20:00:00+00:00,DMU50_001,3600.0,600.0,960.0,968.114,2,1,1,9.83701,8.20961,1.45555,0.17185,2.28142,0.8333333333333334,0.991618755642414,0.5,0.4131744815176725,0.5,2.28142,9.83701,0.1654364486769862
2026-03-06 21:00:00+00:00,DMU50_001,3600.0,1020.0,1380.0,1445.954,3,2,1,10.11294,9.05898,0.28426,0.7697,4.27604,0.7166666666666667,0.954387207338546,0.6666666666666666,0.4559849990617498,0.3333333333333333,2.13802,5.05647,0.10421895116553644
2026-03-06 22:00:00+00:00,DMU50_001,3600.0,660.0,1380.0,1426.222,3,2,1,10.4717,9.21098,0.96246,0.29826,3.97742,0.8166666666666667,0.967591300653054,0.6666666666666666,0.5267997081333294,0.3333333333333333,1.98871,5.23585,0.12039305938863795
2026-03-06 23:00:00+00:00,DMU50_001,3600.0,480.0,1200.0,1222.654,3,2,1,10.51156,9.55703,0.95453,0.0,3.81822,0.8666666666666667,0.9814714547206324,0.6666666666666666,0.5670723960608098,0.3333333333333333,1.90911,5.25578,0.0908076441555773
2026-03-07 00:00:00+00:00,DMU50_001,3600.0,1200.0,1380.0,1384.325,3,2,1,9.38543,7.63085,0.75693,0.99765,4.53889,0.6666666666666666,0.9968757336608094,0.6666666666666666,0.4430558816270264,0.3333333333333333,2.269445,4.692715,0.18694721499174785
2026-03-07 01:00:00+00:00,DMU50_001,3600.0,660.0,1380.0,1445.471,3,2,1,10.86731,9.60113,1.03316,0.23302,4.0456,0.8166666666666667,0.9547061130939327,0.6666666666666666,0.5197844393511412,0.3333333333333333,2.0228,5.433655,0.1165127340620632
2026-03-07 02:00:00+00:00,DMU50_001,3600.0,780.0,1320.0,1313.762,3,2,1,10.17185,9.0217,0.97158,0.17857,3.7461,0.7833333333333333,1.0047481964008702,0.6666666666666666,0.5247018358982322,0.3333333333333333,1.87305,5.085925,0.11307186008444875
2026-03-07 03:00:00+00:00,DMU50_001,3600.0,1200.0,1200.0,1249.221,3,2,1,9.02142,7.50162,0.8163,0.7035,3.5017,0.6666666666666666,0.9605986450756111,0.6666666666666666,0.426932731144716,0.3333333333333333,1.75085,4.51071,0.1684657182572145
2026-03-07 04:00:00+00:00,DMU50_001,3600.0,1080.0,1200.0,1242.451,3,2,1,10.15282,8.15329,1.71821,0.28132,4.01747,0.7,0.9658328577947943,0.6666666666666666,0.45072200030423737,0.3333333333333333,2.008735,5.07641,0.19694331230140985
2026-03-07 05:00:00+00:00,DMU50_001,3600.0,960.0,1680.0,1745.703,4,3,1,10.69706,9.10495,1.36889,0.22322,5.53228,0.7333333333333333,0.9623630136397772,0.75,0.5292996575018775,0.25,1.8440933333333334,3.5656866666666667,0.14883622228911494
2026-03-07 06:00:00+00:00,DMU50_001,3600.0,780.0,2160.0,2205.22,5,3,2,11.28696,10.26625,0.89954,0.12117,5.96321,0.7833333333333333,0.9794941094312586,0.6,0.4603622314326915,0.4,1.9877366666666667,3.76232,0.09043267629193334
2026-03-07 07:00:00+00:00,DMU50_001,3600.0,840.0,1680.0,1677.812,4,3,1,11.26111,10.07248,0.96668,0.22195,5.94035,0.7666666666666667,1.0013040793605006,0.75,0.5757498456322878,0.25,1.9801166666666667,3.753703333333333,0.10555176177126412
2026-03-07 08:00:00+00:00,DMU50_001,3600.0,1080.0,2040.0,2044.675,5,3,2,10.79889,9.54513,1.0216,0.23216,5.29297,0.7,0.9977135730617335,0.6,0.4190397006859281,0.4,1.7643233333333332,3.59963,0.11610082147331809
2026-03-07 09:00:00+00:00,DMU50_001,3600.0,1200.0,1020.0,1005.855,2,2,0,9.48195,7.78189,1.04734,0.65272,4.24868,0.6666666666666666,1.0140626631075056,1.0,0.6760417754050038,0.0,2.12434,4.740975,0.17929434346310621
2026-03-07 10:00:00+00:00,DMU50_001,3600.0,840.0,1680.0,1739.474,4,2,2,11.00149,9.80073,0.83822,0.36254,4.00555,0.7666666666666667,0.9658092043916724,0.5,0.3702268616834744,0.5,2.002775,5.500745,0.10914521578440739
2026-03-07 11:00:00+00:00,DMU50_001,3600.0,840.0,2040.0,2112.894,5,4,1,11.54099,10.59809,0.82709,0.11581,7.68356,0.7666666666666667,0.9655003989788413,0.8,0.592173578040356,0.2,1.92089,2.8852475,0.08170009678545774
2026-03-07 12:00:00+00:00,DMU50_001,3600.0,540.0,2160.0,2181.546,5,3,2,12.12336,11.15997,0.73493,0.22846,6.28725,0.85,0.9901235179088591,0.6,0.5049629941335182,0.4,2.09575,4.04112,0.07946559369679693
2026-03-07 13:00:00+00:00,DMU50_001,3600.0,1260.0,480.0,482.881,1,1,0,8.08719,5.76868,1.84002,0.47849,2.21745,0.65,0.9940337267359867,1.0,0.6461219223783914,0.0,2.21745,8.08719,0.2866891961237463
2026-03-07 14:00:00+00:00,DMU50_001,3600.0,1440.0,1320.0,1372.101,3,2,1,8.95217,7.29902,0.83997,0.81318,4.02084,0.6,0.9620283054964612,0.6666666666666666,0.3848113221985845,0.3333333333333333,2.01042,4.476085,0.18466472374854365
2026-03-07 15:00:00+00:00,DMU50_001,3600.0,780.0,1380.0,1396.537,3,2,1,10.73166,9.74525,0.81406,0.17235,4.24499,0.7833333333333333,0.9881585665113062,0.6666666666666666,0.5160383625114598,0.3333333333333333,2.122495,5.36583,0.09191588253820937
2026-03-07 16:00:00+00:00,DMU50_001,3600.0,1260.0,1200.0,1210.042,3,2,1,9.15189,7.14465,1.41549,0.59175,3.4859,0.65,0.9917011145067692,0.6666666666666666,0.42973714961959997,0.3333333333333333,1.74295,4.575945,0.21932518856760735
2026-03-07 17:00:00+00:00,DMU50_001,3600.0,720.0,1860.0,1873.087,4,2,2,10.55589,8.83486,1.4205,0.30053,4.0184,0.8,0.9930131382044721,0.5,0.39720525528178885,0.5,2.0092,5.277945,0.16303978158165724
2026-03-07 18:00:00+00:00,DMU50_001,3600.0,360.0,1380.0,1418.62,3,2,1,11.43763,10.26678,0.93944,0.23141,4.47596,0.9,0.9727763601246282,0.6666666666666666,0.5836658160747769,0.3333333333333333,2.23798,5.718815,0.10236823537743396
2026-03-07 19:00:00+00:00,DMU50_001,3600.0,540.0,720.0,731.416,2,2,0,9.29173,7.55465,1.19736,0.53972,3.23798,0.85,0.9843919192361119,1.0,0.836733131350695,0.0,1.61899,4.645865,0.1869490396298644
2026-03-07 20:00:00+00:00,DMU50_001,3600.0,900.0,1380.0,1412.955,3,2,1,10.16246,9.01394,0.40735,0.74117,4.02544,0.75,0.9766765395925561,0.6666666666666666,0.48833826979627803,0.3333333333333333,2.01272,5.08123,0.11301594299018151
2026-03-07 21:00:00+00:00,DMU50_001,3600.0,780.0,2040.0,2173.461,4,2,2,11.75203,10.55188,1.1421,0.05805,4.74999,0.7833333333333333,0.9385951714799575,0.5,0.3676164421629834,0.5,2.374995,5.876015,0.10212278219167242
2026-03-07 22:00:00+00:00,DMU50_001,3600.0,600.0,1320.0,1362.804,3,2,1,10.13136,9.03597,1.09539,0.0,4.26853,0.8333333333333334,0.9685912280856235,0.6666666666666666,0.5381062378253464,0.3333333333333333,2.134265,5.06568,0.10811875207277206
2026-03-07 23:00:00+00:00,DMU50_001,3600.0,660.0,1020.0,1006.002,2,2,0,10.09427,8.91265,0.53037,0.65125,4.48978,0.8166666666666667,1.0139144852594726,1.0,0.8280301629619026,0.0,2.24489,5.047135,0.11705848961836765
2026-03-08 00:00:00+00:00,DMU50_001,3600.0,360.0,1680.0,1704.106,4,2,2,11.12449,10.08504,0.8651,0.17435,3.7311,0.9,0.985854166348807,0.5,0.4436343748569631,0.5,1.86555,5.562245,0.09343799131465802
2026-03-08 01:00:00+00:00,DMU50_001,3600.0,600.0,1380.0,1396.192,3,2,1,10.48798,9.28181,1.08995,0.11622,3.74231,0.8333333333333334,0.9884027411702688,0.6666666666666666,0.5491126339834826,0.3333333333333333,1.871155,5.24399,0.1150049866609204
2026-03-08 02:00:00+00:00,DMU50_001,3600.0,900.0,1500.0,1544.139,3,2,1,10.62111,9.41763,0.75314,0.45034,4.48587,0.75,0.9714151381449468,0.6666666666666666,0.4857075690724734,0.3333333333333333,2.242935,5.310555,0.11331019074277547
2026-03-08 03:00:00+00:00,DMU50_001,3600.0,540.0,1680.0,1679.139,4,3,1,11.09179,9.61571,1.01175,0.46433,5.76662,0.85,1.0005127627909305,0.75,0.6378268862792181,0.25,1.9222066666666666,3.6972633333333333,0.13307861039561694
2026-03-08 04:00:00+00:00,DMU50_001,3600.0,720.0,1680.0,1706.444,4,3,1,10.9158,9.67707,0.71786,0.52087,5.51763,0.8,0.9845034469340922,0.75,0.5907020681604553,0.25,1.83921,3.6386,0.1134804595173968
2026-03-08 05:00:00+00:00,DMU50_001,3600.0,1380.0,720.0,740.195,2,1,1,8.39178,6.849,1.19719,0.34559,1.73757,0.6166666666666667,0.9727166489911442,0.5,0.2999209667722695,0.5,1.73757,8.39178,0.1838441903863066
2026-03-08 06:00:00+00:00,DMU50_001,3600.0,540.0,1380.0,1343.611,3,2,1,10.50535,9.13348,1.13734,0.23453,3.97842,0.85,1.0270829875611318,0.6666666666666666,0.5820136929513081,0.3333333333333333,1.98921,5.252675,0.13058774814737253
2026-03-08 07:00:00+00:00,DMU50_001,3600.0,1020.0,1320.0,1377.259,3,2,1,9.85538,7.86462,1.29068,0.70008,4.41437,0.7166666666666667,0.9584253942068993,0.6666666666666666,0.457914355009963,0.3333333333333333,2.207185,4.92769,0.20199728473179115
2026-03-08 08:00:00+00:00,DMU50_001,3600.0,600.0,1380.0,1381.849,3,2,1,10.61874,9.52916,1.08958,0.0,3.98595,0.8333333333333334,0.9986619377370465,0.6666666666666666,0.5548121876316925,0.3333333333333333,1.992975,5.30937,0.1026091607855546
2026-03-08 09:00:00+00:00,DMU50_001,3600.0,1260.0,1680.0,1673.267,4,3,1,9.97302,7.91856,1.70451,0.34995,5.26445,0.65,1.0040238646910504,0.75,0.48946163403688714,0.25,1.7548166666666667,3.32434,0.20600179283707443
2026-03-08 10:00:00+00:00,DMU50_001,3600.0,480.0,1380.0,1397.744,3,2,1,10.71275,10.03859,0.55853,0.11563,4.44383,0.8666666666666667,0.9873052576151283,0.6666666666666666,0.5704430377331853,0.3333333333333333,2.221915,5.356375,0.0629306200555413
2026-03-08 11:00:00+00:00,DMU50_001,3600.0,900.0,1380.0,1424.226,3,2,1,10.29545,9.00112,1.11967,0.17466,3.99098,0.75,0.9689473440310737,0.6666666666666666,0.48447367201553687,0.3333333333333333,1.99549,5.147725,0.1257186427013875
2026-03-08 12:00:00+00:00,DMU50_001,3600.0,660.0,1860.0,1852.796,4,2,2,10.67319,9.31049,0.82831,0.53439,3.51167,0.8166666666666667,1.0038881776515063,0.5,0.40992100587436503,0.5,1.755835,5.336595,0.12767504373106822
2026-03-08 13:00:00+00:00,DMU50_001,3600.0,840.0,1200.0,1198.912,3,2,1,10.4136,8.83605,1.16615,0.4114,3.51166,0.7666666666666667,1.0009074894571077,0.6666666666666666,0.511574939055855,0.3333333333333333,1.75583,5.2068,0.15148939847891219
2026-03-08 14:00:00+00:00,DMU50_001,3600.0,1020.0,480.0,487.394,1,1,0,8.46361,7.06532,1.2259,0.17239,2.25536,0.7166666666666667,0.9848295219063017,1.0,0.7057944906995162,0.0,2.25536,8.46361,0.16521200764212907
2026-03-08 15:00:00+00:00,DMU50_001,3600.0,300.0,720.0,746.82,2,1,1,9.7727,8.14127,1.39475,0.23668,1.74078,0.9166666666666666,0.9640877319836105,0.5,0.4418735438258215,0.5,1.74078,9.7727,0.16693748912787665
2026-03-08 16:00:00+00:00,DMU50_001,3600.0,780.0,2160.0,2173.321,5,4,1,10.95319,9.68801,1.03452,0.23066,7.73709,0.7833333333333333,0.9938706707384689,0.8,0.6228256203294406,0.2,1.9342725,2.7382975,0.11550790226408927
2026-03-08 17:00:00+00:00,DMU50_001,3600.0,720.0,1680.0,1664.657,4,2,2,11.43041,10.22351,1.02924,0.17766,3.55701,0.8,1.0092169137546052,0.5,0.4036867655018421,0.5,1.778505,5.715205,0.10558676372938504
2026-03-08 18:00:00+00:00,DMU50_001,3600.0,780.0,1680.0,1733.464,4,3,1,11.24648,10.23012,0.76524,0.25112,6.2994,0.7833333333333333,0.9691577096495803,0.75,0.5693801544191284,0.25,2.0998,3.7488266666666665,0.09037138731407517
2026-03-08 19:00:00+00:00,DMU50_001,3600.0,840.0,1680.0,1712.52,4,3,1,10.80025,9.39663,0.94372,0.4599,5.52736,0.7666666666666667,0.9810104407539766,0.75,0.5640810034335365,0.25,1.8424533333333333,3.600083333333333,0.12996180643966576
2026-03-08 20:00:00+00:00,DMU50_001,3600.0,360.0,1500.0,1494.525,3,2,1,11.05281,10.24054,0.81227,0.0,4.28343,0.9,1.0036633713052643,0.6666666666666666,0.6021980227831585,0.3333333333333333,2.141715,5.526405,0.07348990890099441
2026-03-08 21:00:00+00:00,DMU50_001,3600.0,600.0,2040.0,2095.506,5,3,2,11.6569,10.68335,0.97355,0.0,5.7892,0.8333333333333334,0.9735118868664656,0.6,0.4867559434332328,0.4,1.9297333333333333,3.8856333333333333,0.08351705856617112
2026-03-08 22:00:00+00:00,DMU50_001,3600.0,720.0,1500.0,1512.001,3,2,1,10.88519,9.24663,1.63856,0.0,4.32243,0.8,0.9920628359372778,0.6666666666666666,0.5291001791665482,0.3333333333333333,2.161215,5.442595,0.15053113450477207
2026-03-08 23:00:00+00:00,DMU50_001,3600.0,720.0,1680.0,1692.348,4,3,1,10.95564,9.66157,0.93999,0.35408,6.04051,0.8,0.9927036283317615,0.75,0.595622176999057,0.25,2.0135033333333334,3.65188,0.11811906926478051
2026-03-09 00:00:00+00:00,DMU50_001,3600.0,1140.0,480.0,482.528,1,0,1,8.26655,6.30314,1.78191,0.1815,0.0,0.6833333333333333,0.994760925790835,0.0,0.0,1.0,0.0,0.0,0.23751262618625665
2026-03-09 01:00:00+00:00,DMU50_001,3600.0,1140.0,1380.0,1374.818,3,2,1,9.00049,7.13945,1.22936,0.63168,3.7327,0.6833333333333333,1.003769226181211,0.6666666666666666,0.45727264748255164,0.3333333333333333,1.86635,4.500245,0.20677096469192233
2026-03-09 02:00:00+00:00,DMU50_001,3600.0,840.0,1200.0,1221.839,3,2,1,10.38682,9.2149,0.75582,0.4161,3.72844,0.7666666666666667,0.9821261229998388,0.6666666666666666,0.5019755739776953,0.3333333333333333,1.86422,5.19341,0.11282760267338801
2026-03-09 03:00:00+00:00,DMU50_001,3600.0,300.0,1680.0,1699.692,4,3,1,11.56188,10.96566,0.47622,0.12,5.00104,0.9166666666666666,0.9884143715449623,0.75,0.6795348804371616,0.25,1.6670133333333332,3.85396,0.051567738118714256
2026-03-09 04:00:00+00:00,DMU50_001,3600.0,660.0,1680.0,1747.291,4,3,1,11.28676,10.27687,0.83548,0.17441,6.27811,0.8166666666666667,0.9614883840184606,0.75,0.5889116352113071,0.25,2.092703333333333,3.7622533333333332,0.08947563339700676
2026-03-09 05:00:00+00:00,DMU50_001,3600.0,780.0,1380.0,1392.621,3,2,1,10.16258,8.64033,1.2843,0.23795,3.98312,0.7833333333333333,0.9909372327431513,0.6666666666666666,0.5174894437658678,0.3333333333333333,1.99156,5.08129,0.1497897187525215
2026-03-09 06:00:00+00:00,DMU50_001,3600.0,540.0,1320.0,1331.014,3,2,1,10.67847,9.56672,0.94978,0.16197,3.69773,0.85,0.9917251058215766,0.6666666666666666,0.5619775599655601,0.3333333333333333,1.848865,5.339235,0.10411135677676671
2026-03-09 07:00:00+00:00,DMU50_001,3600.0,600.0,840.0,850.368,2,1,1,9.59941,8.29016,1.02548,0.28377,1.48629,0.8333333333333334,0.9878076315195303,0.5,0.41158651313313765,0.5,1.48629,9.59941,0.13638859054879415
2026-03-09 08:00:00+00:00,DMU50_001,3600.0,600.0,1860.0,1878.887,4,3,1,11.29697,10.43087,0.26515,0.60095,6.49398,0.8333333333333334,0.9899477722715629,0.75,0.6187173576697268,0.25,2.16466,3.7656566666666667,0.07666657519671204
2026-03-09 09:00:00+00:00,DMU50_001,3600.0,420.0,1320.0,1377.547,3,2,1,10.94632,9.83999,0.93737,0.16896,3.99317,0.8833333333333333,0.9582250188196846,0.6666666666666666,0.5642880666382587,0.3333333333333333,1.996585,5.47316,0.10106866965336296
2026-03-09 10:00:00+00:00,DMU50_001,3600.0,600.0,1740.0,1690.479,4,2,2,10.6697,9.25441,1.06178,0.35351,4.28193,0.8333333333333334,1.0292940639901471,0.5,0.4288725266625613,0.5,2.140965,5.33485,0.13264571637440603
2026-03-09 11:00:00+00:00,DMU50_001,3600.0,840.0,1200.0,1252.216,3,2,1,9.76595,8.40037,1.24771,0.11787,4.05657,0.7666666666666667,0.9583011237677844,0.6666666666666666,0.48979835214797873,0.3333333333333333,2.028285,4.882975,0.13983073843302496
2026-03-09 12:00:00+00:00,DMU50_001,3600.0,540.0,1680.0,1695.313,4,3,1,11.4899,10.62261,0.75114,0.11615,5.54077,0.85,0.9909674496685863,0.75,0.6317417491637237,0.25,1.8469233333333333,3.8299666666666665,0.07548281534217008
2026-03-09 13:00:00+00:00,DMU50_001,3600.0,0.0,1680.0,1701.537,4,3,1,12.45149,11.78282,0.66867,0.0,6.21111,1.0,0.9873426202310029,0.75,0.7405069651732522,0.25,2.07037,4.150496666666666,0.05370200674778681
2026-03-09 14:00:00+00:00,DMU50_001,3600.0,900.0,1380.0,1403.423,3,2,1,10.01982,8.63302,1.15215,0.23465,3.73529,0.75,0.9833100925380303,0.6666666666666666,0.49165504626901513,0.3333333333333333,1.867645,5.00991,0.13840567994235425
2026-03-09 15:00:00+00:00,DMU50_001,3600.0,660.0,840.0,855.992,2,1,1,9.76742,8.08638,1.32945,0.35159,2.26292,0.8166666666666667,0.9813175824073123,0.5,0.4007046794829858,0.5,2.26292,9.76742,0.17210686138202308
2026-03-09 16:00:00+00:00,DMU50_001,3600.0,840.0,1320.0,1286.039,3,2,1,9.83822,8.42661,0.95507,0.45654,3.48086,0.7666666666666667,1.0264074417649853,0.6666666666666666,0.5246082480132147,0.3333333333333333,1.74043,4.91911,0.14348225593654138
2026-03-09 17:00:00+00:00,DMU50_001,3600.0,600.0,1380.0,1459.501,3,2,1,10.74186,9.82329,0.74702,0.17155,3.98725,0.8333333333333334,0.9455286430088091,0.6666666666666666,0.5252936905604495,0.3333333333333333,1.993625,5.37093,0.08551312342555199
2026-03-09 18:00:00+00:00,DMU50_001,3600.0,480.0,1680.0,1725.13,4,3,1,11.2246,10.02434,1.08386,0.1164,5.2057,0.8666666666666667,0.9738396526638572,0.75,0.6329957742315072,0.25,1.7352333333333334,3.7415333333333334,0.10693120467544501
2026-03-09 19:00:00+00:00,DMU50_001,3600.0,480.0,1200.0,1262.476,3,2,1,9.86642,8.13141,1.56333,0.17168,4.02323,0.8666666666666667,0.9505131186652261,0.6666666666666666,0.5491853574510195,0.3333333333333333,2.011615,4.93321,0.17585000435821707
2026-03-09 20:00:00+00:00,DMU50_001,3600.0,840.0,1200.0,1176.251,3,2,1,10.50412,9.60535,0.48556,0.41321,3.46879,0.7666666666666667,1.0201904185416208,0.6666666666666666,0.5214306583657173,0.3333333333333333,1.734395,5.25206,0.08556356934231521
2026-03-09 21:00:00+00:00,DMU50_001,3600.0,600.0,1860.0,1920.082,4,2,2,10.87695,9.89104,0.38675,0.59916,4.01532,0.8333333333333334,0.9687086280690096,0.5,0.403628595028754,0.5,2.00766,5.438475,0.09064213773162513
